1.835613577804529398e-02,1.299745244716958396e-02,1.104505897530139516e-02,9.959058346577832205e-03,9.294898172109131856e-03,9.168531427701184094e-03,9.007856804925282526e-03,8.993573905863588500e-03,8.794384392519881757e-03,8.379974224380670397e-03,8.075573256432690139e-03,7.939080153346695853e-03,7.578921033541934603e-03,7.222175419191639682e-03,7.081149106090204454e-03,6.954953931144304720e-03,6.753170398519896082e-03,6.671280780290743395e-03,6.636421716619318560e-03,6.579946839339470034e-03,6.016489448437427681e-03,5.948037794205423417e-03,5.506444741612489396e-03,5.367863548696664121e-03,5.324477075556614120e-03
6.570457670452059529e-02,2.296269293730442487e-02,1.923670351045621285e-02,1.790518319678691128e-02,1.485850550824124525e-02,1.471852878432089624e-02,1.420464710840603148e-02,1.375642056522810575e-02,1.305114946496098438e-02,1.260874068321127424e-02,1.249908790867339595e-02,1.195875169782861444e-02,1.109359381424096513e-02,1.070220606717858271e-02,9.478006659023367753e-03,8.178956867001522038e-03,7.976053351354300130e-03,7.953492046437549493e-03,7.860816341783863001e-03,7.818114693263107651e-03,7.645490749046870115e-03,7.156142350875058927e-03,6.855437914583820819e-03,6.546459613953896535e-03,6.451953138966701716e-03
4.228226695258900658e-02,3.492310429085876411e-02,3.402350554485850803e-02,2.773063651864565368e-02,2.689388821834218582e-02,2.617745650462736245e-02,2.568630328604801227e-02,2.384564961325630686e-02,2.193293669210664640e-02,1.986234677113923180e-02,1.493824526204085880e-02,1.424652514704585066e-02,1.190292355006948924e-02,1.177228875860228743e-02,1.128887279527526592e-02,1.067352574143234575e-02,1.033446581580798294e-02,1.024842255205402758e-02,9.573169805456341677e-03,9.492203322917395353e-03,9.478462517194315151e-03,9.284822019082568725e-03,9.237102140432803046e-03,8.742288817280077784e-03,8.541334120609403793e-03
5.111380009580950706e-02,4.217613794400392607e-02,3.356348250053826920e-02,3.249406644711957948e-02,3.165414239557297338e-02,3.108978065938751076e-02,2.880980423378464925e-02,2.650583256513410618e-02,2.402938378973795697e-02,1.804951375637803279e-02,1.721190224076880534e-02,1.437698356495958375e-02,1.423977963194372059e-02,1.363596760805002236e-02,1.291268282632223631e-02,1.250478799323254120e-02,1.237008687344598283e-02,1.156465040571286185e-02,1.143881854429385642e-02,1.119100176693052506e-02,1.093928905349851079e-02,1.054880495790432894e-02,1.031723877870235027e-02,1.006000343152810804e-02,9.595347608487249033e-03
